area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Malta,Beer,64036.780336194264,-44583.3021106447,-1.0,509595.0,-87.48771497099598
Côte d'Ivoire,"Alcohol, Non-Food",2363103.6030836934,-2340317.782615732,-1.0,26477574.0,-88.38867875945627
Denmark,Pigmeat,2068481.8808329648,-514961.14011314,-0.3314800547011252,5810778.0,-88.62171986490277
Ireland,Soyabean Cake,1041190.1765533646,-438700.1792727492,-0.7281451663145546,4925074.0,-89.07484014915293
France,"Alcohol, Non-Food",6722394.683845294,-5868123.754477394,-1.0,64457760.0,-91.03828234920658
Democratic People's Republic of Korea,Rabbits and hares,105702153.28771542,-2350766.8904052675,-0.02274538322464581,25813233.0,-91.06828619279374
Russian Federation,Milk - Excluding Butter,47988589.60154304,-13327640.610102087,-0.38451459056684123,145761663.0,-91.43447142272305
Russian Federation,Beer,21789837.638692264,-13388289.609148933,-1.0,145761663.0,-91.85055475903107
Austria,Poultry Birds,109869451.1658458,-818592.0629094392,-0.007506516405677788,8901106.0,-91.96520779658609
Barbados,Sorghum and products,25951.12552205145,-25951.12552205145,-1.0,280427.0,-92.54146541542522
Iceland,"Alcohol, Non-Food",35758.46429055985,-33981.02244849847,-1.0,364340.0,-93.2673394315707
Togo,"Alcohol, Non-Food",812263.2787156682,-801232.415736346,-1.0,8342236.0,-96.04528279184933
Cameroon,"Alcohol, Non-Food",2573240.41065085,-2527018.7495201337,-1.0,26137129.0,-96.68310354668769
Kiribati,Soyabeans,12887.835389010466,-12143.434746199622,-1.0,125256.0,-96.94892656798575
Dominican Republic,Soyabean Cake,1212095.0435860138,-1077021.6017239874,-1.0,10939347.0,-98.45392067040083
Brunei Darussalam,Poultry Birds,16066120.424145397,-43356.90614383295,-0.0027059568154470526,439893.0,-98.56239163576814
United Kingdom,Soyabean Cake,9054667.940910537,-6768610.410015539,-1.0,66951174.0,-101.09771054971402
Poland,Poultry Birds,1289511561.5197196,-3902131.5304710865,-0.0030352387276000314,38477966.0,-101.41210505958362
Barbados,Pigs,60956.7835719733,-29796.24077456923,-0.9562170007209085,280427.0,-106.25310963127384
Qatar,"Alcohol, Non-Food",305781.3912676512,-303334.7384004966,-1.0,2828630.0,-107.23733340892821
Venezuela (Bolivarian Republic of),Milk - Excluding Butter,6044448.249765775,-3074120.9123628875,-1.0,28628832.0,-107.3784956495217
Zambia,Wheat and products,2254191.7147048377,-2031992.715948891,-1.0,18654918.0,-108.92530945185023
"China, mainland",Pigs,597592013.9138445,-164525080.23373342,-0.37990681679534877,1423998019.0,-115.53743617513658
Finland,"Alcohol, Non-Food",743169.8710536296,-662424.8863340433,-1.0,5525215.0,-119.8912415777564
Pakistan,Camels,27297107.438847948,-27245927.100000996,-1.0,225112860.0,-121.03229953189256
